81045
80730
80731
80713
80711
82896
80542
80744
80566
79907
80715
80729
80697
80719
79908
79909
80723
79910
80724
80740
80545
80589
83002
80616
80590
80716
81063
80617
80569
81064
80712
80648
80567
80527
82880
80609
80714
80611
80610
80718
80733
80734
80725
82724
80649
82895
82337
82917
82784
81692
82804
82785
82554
82555
82556
81718
81716
82445
80615
81886
81887
81888
82805
80980
80973
80950
80994
80949
82890
80958
80939
80940
80984
80976
80996
82766
82326
82892
81181
81185
82808
82809
81187
82821
80926
82811
82813
82265
81189
82325
82807
82877
82812
82502
82798
82806
81091
80781
75089
81384
81446
80671
80861
80826
80827
82793
80677
82792
82794
82795
82796
81382
80776
83066
81102
81390
80778
80774
81346
81223
81347
80676
81383
80822
80675
81099
81101
81100
81385
80775
80672
80773
80772
82548
66956
80777
80824
83082
80825
80673
83081
80860
82544
80823
80674
66963
82545
66968
66964
80764
81034
80765
81037
80761
81032
81036
81027
81038
80766
80763
80762
